"click","device","ad_position","user_segment","pages_viewed","time_on_site","topic_match","past_ctr_hi"
0,"desktop","bottom","returning",9,80,1,0
1,"mobile","top","new",3,76,0,1
0,"mobile","top","returning",4,139,1,0
1,"mobile","top","returning",4,123,1,1
1,"mobile","middle","returning",4,56,1,1
1,"mobile","middle","returning",3,57,1,0
0,"mobile","top","new",5,29,0,0
1,"desktop","bottom","returning",5,30,1,1
0,"mobile","bottom","returning",3,116,0,0
1,"mobile","middle","new",9,76,0,1
1,"mobile","top","returning",5,75,0,0
0,"mobile","top","returning",1,36,0,1
0,"mobile","top","new",4,45,0,0
0,"mobile","top","returning",1,63,0,0
0,"mobile","middle","returning",5,61,0,0
0,"desktop","top","returning",6,100,1,0
0,"mobile","top","new",4,117,0,0
0,"desktop","top","returning",5,135,0,0
0,"mobile","top","returning",6,58,0,0
0,"mobile","top","new",4,83,0,0
1,"mobile","middle","new",8,86,1,0
0,"desktop","top","returning",9,57,0,0
0,"mobile","top","returning",7,104,1,0
0,"desktop","top","returning",7,76,0,1
0,"mobile","bottom","returning",10,110,0,1
0,"desktop","middle","returning",5,92,1,0
0,"desktop","top","new",5,95,0,0
1,"mobile","middle","new",2,27,0,0
0,"mobile","top","new",5,84,1,0
0,"desktop","middle","new",4,56,1,0
0,"mobile","bottom","returning",5,45,0,0
0,"mobile","top","returning",5,149,0,0
0,"mobile","top","returning",5,35,0,0
0,"mobile","top","new",4,129,1,0
0,"mobile","top","new",1,70,0,0
0,"desktop","top","returning",7,26,0,0
0,"mobile","bottom","returning",6,79,0,0
0,"mobile","top","returning",1,22,0,0
0,"desktop","top","new",5,89,0,1
0,"mobile","top","returning",8,124,0,0
0,"mobile","top","returning",9,64,0,0
0,"mobile","top","new",10,82,0,0
1,"mobile","top","returning",4,154,0,0
0,"mobile","top","returning",7,44,0,0
0,"mobile","middle","new",8,76,1,0
0,"mobile","top","returning",3,132,0,0
0,"desktop","top","new",6,91,1,0
0,"mobile","top","returning",6,73,0,0
0,"mobile","middle","new",8,44,0,0
0,"desktop","top","returning",6,36,0,0
0,"mobile","top","new",5,48,0,0
0,"mobile","top","new",6,104,0,0
0,"desktop","top","returning",3,86,1,0
0,"desktop","middle","new",6,119,1,0
1,"mobile","middle","returning",4,46,1,0
0,"mobile","bottom","returning",6,41,1,0
0,"desktop","middle","new",5,97,0,0
0,"mobile","middle","returning",6,90,1,0
0,"desktop","top","new",4,40,1,1
0,"mobile","bottom","returning",5,87,1,0
1,"mobile","top","returning",4,31,1,0
0,"mobile","top","returning",6,58,0,0
1,"desktop","middle","returning",9,34,0,1
0,"mobile","top","new",6,38,1,0
0,"mobile","bottom","new",3,45,0,0
0,"mobile","middle","new",3,68,1,0
1,"desktop","top","new",5,134,1,0
0,"mobile","top","returning",7,81,0,0
1,"mobile","top","new",8,44,1,1
0,"mobile","top","new",3,51,0,0
1,"desktop","top","returning",5,130,1,1
1,"mobile","middle","returning",5,33,1,1
0,"mobile","top","returning",5,61,0,0
0,"desktop","top","returning",3,21,0,1
0,"mobile","top","returning",6,63,0,1
1,"desktop","top","returning",1,98,0,1
0,"mobile","bottom","new",6,55,0,0
0,"mobile","middle","returning",2,64,0,0
0,"mobile","bottom","returning",4,59,0,0
0,"mobile","middle","returning",5,81,0,0
0,"mobile","top","new",4,71,0,0
0,"mobile","middle","new",4,84,1,0
1,"mobile","top","returning",6,68,1,1
1,"desktop","middle","new",8,126,0,0
1,"mobile","top","returning",5,56,0,0
0,"mobile","top","new",4,115,0,1
0,"mobile","middle","new",4,76,0,0
0,"mobile","middle","returning",6,56,0,0
0,"desktop","top","returning",4,177,0,0
0,"mobile","middle","returning",2,101,1,0
0,"mobile","bottom","returning",5,127,0,0
0,"desktop","bottom","returning",7,44,0,1
0,"desktop","top","new",6,78,0,0
1,"mobile","top","new",8,91,0,1
1,"desktop","top","returning",10,71,0,0
0,"mobile","bottom","new",6,82,0,1
0,"mobile","bottom","returning",5,40,1,0
1,"mobile","bottom","new",8,73,1,1
0,"desktop","top","new",6,91,1,0
1,"mobile","middle","returning",9,55,1,0
0,"desktop","top","returning",6,76,1,0
1,"mobile","top","returning",5,44,0,0
0,"mobile","top","returning",7,28,0,0
0,"mobile","bottom","returning",5,42,1,0
0,"desktop","middle","new",6,49,0,0
0,"mobile","middle","returning",8,77,0,0
0,"mobile","top","new",2,44,0,0
0,"desktop","middle","new",4,165,0,1
1,"mobile","middle","new",4,65,1,1
0,"mobile","top","returning",3,115,1,0
0,"mobile","middle","returning",5,74,1,0
1,"mobile","middle","new",4,84,1,1
0,"mobile","middle","returning",6,61,0,0
0,"desktop","middle","returning",8,102,0,0
0,"desktop","top","returning",4,30,0,1
0,"desktop","middle","returning",6,58,0,0
0,"desktop","middle","returning",6,83,1,1
0,"desktop","bottom","new",3,73,1,0
0,"mobile","top","new",6,56,1,0
0,"mobile","top","returning",3,46,0,0
0,"mobile","middle","returning",3,23,0,0
0,"desktop","top","new",1,76,1,0
0,"desktop","top","returning",8,44,0,0
0,"desktop","middle","new",5,39,0,0
0,"desktop","bottom","new",4,165,1,0
1,"mobile","top","new",8,44,1,0
1,"mobile","top","returning",9,58,1,0
1,"mobile","middle","new",4,45,1,1
1,"mobile","top","new",3,142,1,1
0,"mobile","middle","returning",5,81,1,0
0,"desktop","middle","returning",2,49,0,1
1,"mobile","top","returning",4,110,1,1
0,"desktop","top","returning",5,70,0,0
1,"mobile","top","new",4,39,0,1
1,"desktop","top","new",8,57,1,0
0,"desktop","top","returning",5,91,0,1
0,"desktop","middle","returning",5,96,1,0
1,"desktop","top","new",8,80,1,0
1,"mobile","bottom","returning",8,84,1,0
0,"desktop","top","returning",4,110,0,0
0,"desktop","top","returning",5,86,0,0
0,"desktop","middle","returning",3,82,0,0
0,"mobile","middle","new",4,76,0,1
1,"mobile","top","returning",2,37,1,0
0,"mobile","top","returning",6,52,0,0
0,"mobile","bottom","returning",5,70,0,1
0,"desktop","bottom","new",6,50,1,0
0,"desktop","top","returning",5,106,0,1
1,"mobile","top","returning",2,98,1,1
0,"desktop","top","returning",3,120,0,0
0,"desktop","top","returning",6,115,0,0
0,"mobile","middle","returning",3,44,0,0
0,"desktop","middle","returning",2,41,1,0
0,"desktop","middle","new",2,32,0,0
0,"mobile","top","returning",4,82,0,0
0,"mobile","middle","returning",6,36,1,0
0,"desktop","middle","returning",4,27,0,1
0,"mobile","top","returning",4,177,0,0
0,"mobile","middle","new",5,66,0,0
1,"desktop","top","returning",5,213,0,0
0,"desktop","bottom","returning",7,72,1,0
0,"mobile","bottom","returning",5,74,0,0
1,"mobile","top","new",5,36,0,1
1,"desktop","top","returning",4,115,1,1
1,"mobile","top","returning",3,77,1,1
0,"desktop","top","returning",5,107,0,0
0,"desktop","middle","returning",2,86,1,0
1,"mobile","top","returning",8,124,1,1
1,"mobile","middle","returning",5,75,1,1
1,"mobile","top","returning",1,38,1,0
0,"mobile","bottom","returning",2,71,1,0
1,"mobile","middle","new",6,42,1,0
0,"mobile","bottom","new",1,64,0,1
0,"desktop","middle","new",6,48,1,0
0,"desktop","middle","returning",6,19,0,0
0,"mobile","bottom","new",4,40,1,0
1,"mobile","top","returning",4,160,1,1
0,"mobile","top","new",2,83,0,0
1,"desktop","middle","returning",3,57,0,1
0,"mobile","middle","returning",4,51,1,0
1,"mobile","middle","returning",2,73,1,0
0,"desktop","middle","returning",4,39,1,0
0,"desktop","top","returning",4,67,0,0
1,"desktop","top","new",5,74,1,1
0,"mobile","top","new",6,84,1,0
0,"mobile","top","returning",6,98,1,0
1,"desktop","top","returning",6,56,0,0
0,"desktop","middle","returning",5,73,0,1
1,"desktop","top","returning",4,86,1,1
0,"mobile","top","new",5,63,1,0
1,"mobile","middle","returning",8,55,0,0
1,"mobile","middle","returning",8,66,1,1
0,"mobile","top","returning",6,43,0,0
0,"mobile","top","returning",3,74,0,0
0,"desktop","top","new",6,114,1,0
0,"mobile","top","returning",7,67,0,0
0,"desktop","middle","returning",3,68,0,1
0,"desktop","top","new",7,44,1,0
0,"desktop","top","returning",2,65,0,0
1,"desktop","top","new",5,47,1,1
1,"mobile","top","returning",8,78,0,1
0,"mobile","top","new",5,119,0,0
0,"desktop","middle","new",6,58,0,0
0,"mobile","top","new",5,51,1,0
0,"desktop","top","new",3,60,0,1
0,"mobile","middle","new",8,119,1,0
1,"mobile","middle","returning",6,64,0,0
1,"desktop","top","returning",4,21,0,0
0,"mobile","middle","new",2,53,1,0
1,"mobile","top","returning",6,92,0,1
1,"mobile","top","returning",4,84,0,1
1,"mobile","middle","returning",6,48,1,0
0,"desktop","bottom","returning",7,25,1,1
0,"mobile","bottom","new",9,60,0,0
0,"mobile","middle","returning",5,119,0,0
1,"desktop","top","returning",5,136,0,1
0,"desktop","bottom","returning",4,159,0,0
0,"mobile","top","new",4,86,0,0
1,"desktop","top","returning",1,45,0,1
0,"mobile","middle","new",3,66,1,1
1,"mobile","top","returning",6,31,1,0
0,"mobile","middle","returning",8,46,0,0
0,"mobile","middle","new",2,23,0,0
1,"mobile","middle","new",6,25,1,0
0,"mobile","middle","new",4,108,1,0
0,"mobile","bottom","returning",7,30,0,0
0,"desktop","bottom","new",8,52,1,0
0,"desktop","top","new",3,100,0,0
0,"mobile","bottom","returning",1,76,0,0
0,"desktop","middle","returning",4,93,0,1
1,"desktop","top","returning",6,60,0,1
0,"mobile","top","returning",7,66,1,0
1,"mobile","top","new",6,33,1,1
0,"mobile","top","new",5,64,1,0
0,"mobile","middle","new",11,99,0,0
0,"desktop","top","new",7,67,0,0
0,"mobile","bottom","returning",4,164,0,1
0,"mobile","top","returning",5,58,0,1
1,"desktop","top","returning",7,93,0,1
0,"mobile","top","returning",6,39,1,0
0,"desktop","top","new",5,43,1,0
0,"desktop","bottom","returning",5,30,0,0
1,"mobile","bottom","returning",6,108,1,1
0,"desktop","top","returning",4,30,0,0
0,"mobile","bottom","new",4,38,0,0
0,"desktop","top","new",7,56,1,0
0,"desktop","middle","returning",4,15,0,0
1,"mobile","top","new",6,58,1,0
0,"mobile","top","new",3,28,1,0
0,"mobile","top","returning",7,150,1,0
1,"mobile","top","returning",8,66,1,1
0,"mobile","top","returning",4,70,1,0
0,"desktop","bottom","new",2,128,1,1
1,"mobile","middle","returning",6,48,0,0
0,"mobile","bottom","new",5,91,0,1
0,"desktop","top","new",2,69,1,0
0,"mobile","top","returning",6,82,1,0
0,"desktop","top","new",1,26,1,0
0,"desktop","top","returning",3,112,0,1
0,"desktop","top","new",8,105,0,1
1,"mobile","middle","new",7,194,1,0
0,"mobile","bottom","new",5,61,1,0
0,"desktop","middle","returning",1,77,0,0
0,"mobile","top","new",5,67,0,0
1,"desktop","top","returning",3,156,0,1
1,"desktop","top","returning",5,32,0,1
0,"mobile","middle","new",5,44,0,0
1,"desktop","bottom","new",6,64,1,0
1,"desktop","bottom","returning",4,26,1,1
0,"mobile","top","returning",5,63,0,0
1,"desktop","middle","returning",4,73,0,1
0,"desktop","middle","returning",5,106,0,1
0,"desktop","middle","new",4,124,1,0
0,"desktop","top","returning",6,29,1,0
0,"desktop","middle","returning",3,149,1,0
0,"mobile","bottom","new",2,53,0,0
0,"mobile","middle","new",5,117,0,0
0,"mobile","top","returning",4,47,0,0
0,"desktop","top","returning",6,91,0,0
0,"desktop","top","returning",2,59,0,0
0,"desktop","bottom","returning",6,78,1,0
0,"mobile","bottom","returning",7,50,0,0
1,"mobile","middle","returning",3,58,1,0
0,"mobile","bottom","new",7,120,1,0
0,"mobile","top","returning",7,63,0,0
0,"desktop","middle","new",6,54,0,0
1,"mobile","middle","returning",3,58,1,0
0,"mobile","top","returning",4,75,0,0
1,"mobile","middle","returning",6,40,1,0
1,"desktop","middle","returning",2,117,1,1
0,"mobile","top","returning",3,56,0,0
1,"mobile","top","returning",6,54,1,0
0,"mobile","top","new",7,58,0,0
1,"mobile","bottom","new",6,38,1,1
1,"mobile","bottom","returning",4,97,1,1
0,"desktop","middle","returning",4,41,1,0
1,"mobile","top","returning",9,114,1,1
0,"mobile","bottom","new",4,37,0,0
0,"mobile","top","new",6,26,0,0
0,"desktop","top","returning",3,59,0,0
0,"desktop","bottom","new",3,56,0,0
0,"mobile","middle","returning",4,64,0,0
0,"desktop","top","new",6,61,0,0
1,"mobile","bottom","new",7,30,1,1
0,"mobile","top","returning",5,171,0,0
0,"mobile","top","returning",6,50,0,0
1,"desktop","top","returning",5,104,1,1
1,"mobile","top","returning",6,98,0,1
0,"desktop","top","new",2,40,0,1
0,"desktop","middle","returning",5,62,1,0
1,"mobile","bottom","returning",5,93,0,1
0,"desktop","top","returning",5,76,0,0
0,"mobile","bottom","returning",4,39,1,0
1,"mobile","middle","returning",8,35,1,1
0,"desktop","middle","returning",3,86,0,1
0,"mobile","middle","returning",4,68,0,1
0,"mobile","top","returning",3,98,0,0
0,"desktop","top","returning",4,106,1,0
0,"mobile","top","returning",6,57,1,0
0,"desktop","middle","returning",1,88,0,0
0,"mobile","top","returning",5,79,0,0
0,"desktop","top","returning",4,34,1,0
0,"desktop","top","returning",3,113,0,1
1,"desktop","top","returning",5,47,1,0
0,"mobile","middle","returning",6,118,1,0
0,"desktop","top","returning",6,27,0,1
1,"mobile","middle","returning",4,73,1,1
1,"mobile","top","returning",10,110,1,1
1,"desktop","top","new",4,43,0,0
0,"desktop","middle","returning",2,33,0,0
1,"mobile","middle","returning",4,51,1,0
0,"desktop","middle","returning",7,159,0,0
0,"mobile","top","returning",3,56,0,0
0,"mobile","bottom","returning",5,81,0,0
0,"desktop","middle","returning",4,32,0,0
1,"mobile","top","returning",4,93,1,0
1,"mobile","top","returning",8,85,1,0
0,"desktop","middle","returning",1,87,0,0
0,"desktop","bottom","new",5,45,1,0
0,"desktop","middle","new",5,35,0,1
0,"mobile","bottom","new",8,77,1,0
0,"mobile","top","new",5,94,0,0
1,"desktop","top","returning",7,94,1,1
0,"mobile","top","new",5,97,1,0
0,"mobile","middle","returning",3,140,0,0
0,"desktop","top","returning",6,106,1,0
0,"mobile","top","returning",3,54,0,1
0,"mobile","top","new",3,52,0,0
0,"mobile","top","returning",7,24,0,0
0,"mobile","bottom","new",5,50,0,0
0,"mobile","middle","new",2,97,1,0
0,"mobile","middle","new",4,63,0,0
0,"desktop","middle","returning",6,97,1,0
0,"desktop","middle","new",6,110,1,0
0,"desktop","top","new",4,106,1,1
0,"mobile","top","returning",3,188,0,0
0,"mobile","middle","returning",4,101,1,0
1,"mobile","top","new",7,51,1,0
1,"mobile","top","new",4,48,0,0
0,"desktop","top","returning",7,147,0,0
1,"mobile","bottom","returning",6,66,1,1
0,"mobile","middle","returning",4,115,0,0
0,"mobile","top","new",1,57,1,0
0,"mobile","middle","returning",3,48,0,0
0,"mobile","middle","returning",6,100,0,1
1,"mobile","top","returning",9,27,1,0
0,"desktop","bottom","new",7,65,0,0
1,"mobile","top","returning",3,25,1,0
1,"mobile","top","returning",5,115,1,0
0,"desktop","middle","new",4,50,0,0
0,"mobile","middle","new",4,53,0,0
1,"mobile","top","new",3,99,1,0
0,"desktop","top","new",3,32,0,0
1,"mobile","top","new",7,32,0,1
1,"mobile","middle","returning",9,70,0,1
1,"desktop","top","new",6,54,0,1
1,"desktop","top","returning",3,94,1,1
1,"desktop","top","returning",4,80,1,0
1,"mobile","middle","returning",9,84,1,0
0,"desktop","top","returning",4,33,1,0
0,"mobile","middle","returning",3,156,0,1
0,"desktop","bottom","new",4,24,0,0
0,"desktop","middle","returning",10,96,0,0
0,"mobile","top","returning",6,38,0,0
0,"mobile","top","returning",4,36,1,0
1,"desktop","top","new",7,80,1,1
1,"desktop","top","new",2,61,0,0
0,"mobile","top","returning",5,46,0,0
1,"mobile","top","new",6,36,0,1
0,"mobile","middle","returning",3,78,1,0
1,"mobile","top","returning",4,98,1,0
0,"desktop","middle","returning",6,72,0,0
1,"desktop","middle","returning",2,77,0,1
0,"desktop","middle","new",1,84,0,0
0,"mobile","top","new",4,68,1,0
0,"desktop","middle","returning",9,54,1,1
0,"mobile","middle","new",3,45,1,1
0,"mobile","top","returning",2,135,1,0
0,"desktop","top","new",5,145,0,0
0,"mobile","middle","new",7,102,0,0
0,"mobile","top","new",3,31,0,0
0,"desktop","top","new",6,84,1,0
0,"mobile","middle","returning",4,107,0,0
0,"mobile","top","new",1,55,0,0
1,"mobile","middle","new",5,25,0,1
1,"mobile","top","new",6,116,1,0
0,"mobile","middle","returning",5,57,0,0
1,"mobile","top","returning",5,74,0,1
1,"mobile","middle","returning",3,79,1,1
0,"mobile","bottom","new",4,45,0,1
0,"desktop","middle","returning",5,112,0,0
0,"desktop","bottom","new",8,223,0,0
0,"desktop","middle","returning",2,140,0,0
1,"mobile","bottom","returning",3,84,1,0
1,"mobile","top","returning",5,26,1,0
0,"desktop","middle","returning",3,21,1,0
1,"desktop","top","new",2,81,1,1
0,"desktop","top","new",4,70,0,0
1,"desktop","top","returning",4,55,0,0
0,"mobile","middle","new",6,79,0,0
1,"desktop","middle","returning",4,80,1,1
0,"desktop","middle","new",2,69,1,0
1,"mobile","middle","returning",10,82,1,0
0,"mobile","bottom","new",4,182,0,0
0,"mobile","middle","returning",10,42,0,0
0,"mobile","middle","returning",3,43,0,0
0,"mobile","bottom","new",6,32,0,0
0,"mobile","middle","returning",4,59,1,0
0,"desktop","middle","new",7,77,0,0
0,"desktop","top","returning",4,81,0,0
0,"mobile","top","new",5,75,0,0
0,"desktop","bottom","new",6,16,0,0
0,"mobile","top","returning",4,73,1,0
0,"mobile","middle","returning",4,39,0,0
0,"mobile","middle","returning",5,29,1,1
0,"mobile","top","returning",1,98,0,0
0,"mobile","top","returning",5,105,1,0
1,"mobile","middle","returning",4,84,1,0
0,"mobile","top","new",5,73,0,1
0,"desktop","top","returning",2,47,0,0
0,"mobile","top","returning",6,117,0,0
0,"desktop","top","returning",5,278,0,0
0,"mobile","top","returning",3,88,1,0
0,"mobile","top","returning",8,47,0,1
0,"mobile","top","returning",5,88,0,1
0,"desktop","bottom","new",2,52,0,1
0,"desktop","bottom","new",8,50,0,0
0,"mobile","top","returning",4,57,0,0
1,"desktop","middle","returning",5,44,0,1
1,"mobile","top","returning",8,81,1,0
0,"mobile","top","returning",6,110,0,0
1,"mobile","middle","returning",5,78,1,0
1,"mobile","top","new",6,92,0,1
0,"mobile","top","new",4,67,1,0
0,"desktop","middle","new",7,66,0,0
1,"mobile","top","new",5,99,1,0
1,"mobile","top","returning",4,37,0,0
0,"desktop","top","returning",4,130,1,1
1,"mobile","top","new",6,52,1,0
0,"mobile","middle","returning",3,51,0,1
0,"desktop","top","returning",6,70,0,0
0,"mobile","middle","new",7,50,0,0
0,"desktop","middle","returning",3,50,1,0
0,"mobile","middle","new",7,48,0,0
1,"mobile","top","returning",4,79,0,1
1,"desktop","middle","returning",8,138,1,0
0,"mobile","top","new",6,50,0,1
0,"desktop","middle","returning",2,27,0,0
0,"mobile","bottom","new",6,55,1,0
0,"mobile","middle","returning",3,83,1,0
0,"mobile","bottom","new",4,51,0,0
0,"mobile","bottom","new",6,47,0,0
0,"desktop","middle","new",7,134,1,0
0,"desktop","middle","returning",4,55,1,0
0,"mobile","top","returning",5,81,0,0
0,"mobile","middle","returning",2,54,0,0
0,"desktop","bottom","new",1,139,1,0
0,"desktop","top","new",1,69,1,0
0,"desktop","top","new",3,72,0,0
0,"desktop","top","returning",7,33,1,0
0,"mobile","top","returning",3,46,0,0
0,"desktop","top","returning",3,156,1,0
0,"desktop","middle","returning",4,107,0,1
0,"mobile","top","returning",3,134,0,0
1,"mobile","top","returning",6,68,0,0
0,"desktop","top","returning",5,49,0,1
1,"desktop","top","returning",6,58,1,0
1,"mobile","middle","new",3,121,1,1
1,"desktop","middle","returning",5,96,0,1
0,"desktop","top","new",5,46,0,0
0,"mobile","middle","new",6,84,1,0
0,"mobile","top","returning",5,78,1,0
0,"desktop","top","returning",4,66,0,0
0,"mobile","middle","returning",6,62,1,0
0,"mobile","top","returning",6,72,0,0
0,"mobile","top","new",5,116,0,1
0,"desktop","middle","returning",4,118,0,0
0,"mobile","top","new",7,65,1,0
0,"mobile","middle","returning",8,105,0,1
1,"desktop","top","returning",8,47,1,0
0,"mobile","bottom","new",4,31,1,0
1,"mobile","bottom","new",5,49,1,1
1,"desktop","top","returning",4,31,0,0
0,"mobile","bottom","returning",5,115,0,0
0,"mobile","bottom","returning",4,97,0,0
